timestamp,informed_consent,k01_01,k01_02_i01,k01_02_i02,k01_02_i03,k01_02_i04,k01_02_i05,k01_02_i06,k01_02_i07,k01_02_i08,k01_02_i09,k02_01,k02_02,k02_03,k02_04,k02_05,k03_01,k03_02_i01,k03_02_i02,k03_02_i03,k03_02_i04,k03_02_i05,k03_02_i06,k03_02_i07,k03_02_i08,k03_02_i09,k03_02_i10,k03_02_i11,k03_02_i12,k03_02_i13,k03_02_i14,k03_02_i15,k03_02_i16,k03_02_i17,k03_02_i18,k03_02_i19,k03_02_i20,k03_03,k04_01_i01,k04_01_i02,k04_01_i03,k04_01_i04,k04_01_i05,k04_01_i06,k04_01_i07,k04_01_i08,k04_01_i09,k04_01_i10,k04_01_i11,k04_01_i12,k04_01_i13,k04_01_i14,k04_01_i15,k04_01_i16,k04_01_i17,k04_01_i18,k04_01_i19,k04_01_i20,k04_01_i21,k04_02_i01,k04_02_i02,k04_02_i03,k04_02_i04,k04_02_i05,k04_02_i06,k04_02_i07,k04_02_i08,k04_02_i09,k04_02_i10,k04_02_i11,k04_02_i12,k04_02_i13,k04_02_i14,k05_01_i01,k05_01_i02,k05_01_i03,k05_01_i04,k05_01_i05,k05_01_i06,k05_01_i07,k05_01_i08,k05_01_i09,k05_01_i10,k05_01_i11,k05_01_i12,k05_01_i13,k05_01_i14,k05_01_i15,k05_01_i16,k05_01_i17,k05_01_i18,k05_01_i19,k05_01_i20,k05_01_i21,k05_01_i22,k05_01_i23,k05_01_i24,k05_01_i25,k05_01_i26,k05_01_i27,k05_01_i28,k05_01_i29,k06_01_i01,k07_01,k07_02_i01,k07_02_i02,k07_02_i03,k07_03,k06_01_i02,k06_01_i03,k06_01_i04,k06_01_i05,k06_01_i06,k06_01_i07,k06_01_i08,k06_01_i09,k06_01_i10,k06_01_i11,k06_01_i12,k06_01_i13,k06_01_i14,k06_01_i15,k06_01_i16,k06_01_i17,k06_01_i18,k06_01_i19,k06_01_i20,k06_01_i21,k06_01_i22,file_path,k06_01_i23,condition,is_ai,is_responsibility,k02_03_num,k02_04_num,parents_education,parents_education_groups,k01_02_composite,k03_02_positive,k03_02_negative,k04_01_composite,k04_02_expertise,k04_02_integrity,k04_02_benevolence,k04_02_composite,k05_01_composite,k06_01_ease_of_use,k06_01_usefulness,k06_01_safety_risk,k06_01_privacy_risk,k06_01_trust,k06_01_attitude,k06_01_intention_to_use
2024-10-18T19:30:49Z,Igen,2,4,5,1,5,1,5,3,4,4,Male,Földrajz,University BA,University MA,Top 30%,Havonta egyszer,1,3,2,2,1,2,1,4,3,4,1,4,2,2,3,1,1,1,3,3,4,4,3,5,1,3,4,4,2,5,4,4,4,2,4,4,4,4,3,3,3,5,4,4,4,2,3,5,4,4,6,5,6,5,5,5,3,5,4,5,2,4,3,3,4,4,3,5,4,5,5,5,5,4,5,4,4,1,2,4,3,4,4,4,3,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,2,1,1,2,1,1,1,5,5,4,3,1,1,1,1,1,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",3,1,1,0,15,17,32,50% Median,32,24,16,75,22,19,21,62,0,6,6,10,10,3,3,3
2024-10-18T19:38:39Z,Igen,4,3,5,5,5,2,4,4,3,6,Female,Pszichológia,University MA,Highschool,Middle 40%,Hetente egyszer,3,3,4,4,2,4,4,4,3,4,2,3,3,3,4,3,2,3,3,3,4,3,4,2,4,2,2,3,3,3,4,4,4,3,2,4,2,3,3,3,3,3,5,5,4,5,5,5,5,5,4,4,4,5,5,5,2,2,4,3,2,3,3,4,4,3,4,3,4,4,3,3,4,2,2,3,3,2,4,3,3,2,2,3,3,4,"A kutatás azt vizsgálta, hogy milyen sportágakat választanak az amerikai általános iskolás diákok délutáni foglalkozási keretek között.",3,3,4,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",2,4,3,4,4,4,3,4,3,4,3,4,3,4,2,3,4,3,4,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",3,1,1,0,17,12,29,50% Median,37,36,24,64,29,18,19,66,0,13,19,7,10,9,10,10
2024-10-18T19:52:07Z,Igen,4,7,7,7,7,7,6,6,7,7,Female,sportszervezés,University BA,University BA,Middle 40%,Hetente többször,1,3,2,3,2,3,4,4,4,2,3,2,3,3,4,4,4,4,4,5,4,4,4,4,4,4,4,5,3,4,4,4,4,3,2,4,5,4,4,4,4,4,6,7,6,7,6,6,6,6,6,6,7,6,6,5,2,4,3,4,5,1,3,3,3,3,2,3,3,3,3,3,4,4,3,3,3,3,3,3,2,3,2,2,4,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,3,2,3,3,4,3,4,4,3,2,2,2,3,3,3,3,3,4,2,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",3,1,1,0,15,15,30,50% Median,61,29,31,82,38,24,24,86,0,11,17,7,7,8,9,9
2024-10-18T20:18:47Z,Igen,2,6,6,3,4,6,6,6,6,4,Female,Gyógypedagógia,Highschool,University BA,Middle 40%,Soha,1,2,1,4,1,3,3,4,4,4,2,2,3,2,2,4,3,2,2,5,4,4,3,4,2,3,4,4,2,4,4,4,3,2,3,3,4,3,4,3,3,4,5,5,5,6,5,5,6,5,7,4,5,5,4,6,4,2,3,5,5,2,2,4,5,5,3,2,4,4,4,4,4,4,5,4,4,4,4,5,5,5,3,4,4,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,2,2,1,2,2,1,4,5,5,1,1,2,1,1,1,1,2,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,12,15,27,50% Median,47,27,23,70,31,22,20,73,0,8,10,10,3,4,4,3
2024-10-18T21:04:42Z,Igen,4,3,5,5,5,5,4,4,6,5,Female,Emberi erőforrás tanácsadó mesterképzés,Highschool,Highschool,Middle 40%,Havonta egyszer,1,4,1,5,4,1,4,4,5,2,3,5,3,2,2,2,1,2,4,5,4,5,4,5,4,3,5,5,2,5,5,5,5,1,5,5,5,5,3,4,4,5,5,5,4,4,5,5,5,4,4,4,5,5,5,5,2,4,4,3,5,2,4,2,4,5,2,4,4,4,4,4,4,4,4,1,1,2,1,4,4,4,4,2,2,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,5,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,1,1,1,1,3,1,1,4,4,2,2,1,3,2,3,1,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",2,1,1,0,12,12,24,25% Bottom,42,35,21,90,28,17,20,65,0,4,7,8,6,6,7,3
2024-10-18T22:01:24Z,Igen,1,6,6,6,6,7,6,5,7,5,Female,Adattudomány,University MA,University MA,Middle 40%,Naponta többször,2,3,3,5,5,3,5,5,5,4,3,4,4,3,4,5,4,4,5,5,4,5,4,5,5,4,5,4,3,5,5,5,4,2,4,3,4,5,5,5,5,5,6,5,4,5,4,4,6,6,4,4,6,5,6,7,2,2,2,2,2,2,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,2,4,2,2,2,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,3,3,4,1,4,3,4,2,4,2,2,2,3,3,4,4,3,4,4,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",2,1,1,0,17,17,34,25% Top,54,42,34,92,28,20,24,72,0,11,16,6,6,8,11,11
2024-10-18T22:19:33Z,Igen,2,5,6,6,7,6,6,4,7,5,Male,Sportmenedzser Msc,University BA,University BA,Middle 40%,Havonta egyszer,1,4,3,3,3,3,4,4,3,3,2,4,5,3,4,5,4,5,4,5,4,4,3,4,3,4,4,4,3,4,4,5,3,3,5,4,4,3,4,4,4,5,6,7,6,6,7,7,6,5,5,5,5,6,6,5,3,5,4,5,5,3,3,2,4,5,3,3,3,2,4,5,2,4,5,4,3,2,1,4,4,3,3,2,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,4,5,2,2,1,1,2,4,5,5,5,3,1,2,4,2,5,3,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",5,1,1,0,15,15,30,50% Median,52,33,35,81,39,21,22,82,0,16,8,9,15,6,11,6
2024-10-19T02:48:02Z,Igen,3,6,6,6,5,5,5,5,6,3,Female,pénzügy és számvitel,University BA,University MA,Middle 40%,Naponta,2,3,3,4,4,3,4,4,5,3,3,5,4,3,4,3,4,5,4,4,4,4,4,3,4,3,4,4,3,3,3,4,3,3,4,3,4,4,2,1,4,5,6,5,5,5,5,5,6,5,4,5,5,4,5,6,4,2,4,1,4,2,2,4,4,4,2,4,4,3,4,4,4,4,5,2,2,2,2,5,4,4,3,4,4,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,5,5,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",3,2,3,3,4,2,2,3,5,5,4,3,2,2,2,2,2,4,3,3,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",4,1,1,0,15,17,32,50% Median,47,39,31,72,31,20,20,71,0,11,14,10,11,6,8,8
2024-10-19T04:08:19Z,Igen,1,4,5,1,2,3,4,4,7,5,Female,informatikus könyvtáros,Highschool,University BA,Middle 40%,Havonta kevesebb mint egyszer,3,4,2,4,4,4,5,4,4,2,3,4,4,3,2,5,3,2,3,4,4,3,4,4,4,4,5,5,4,5,5,4,4,3,4,5,5,4,5,4,5,5,4,6,5,4,4,5,6,6,4,3,7,6,5,4,4,4,2,3,4,2,2,3,3,3,3,5,4,4,5,4,4,4,5,2,2,4,4,5,5,3,3,2,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,7,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,4,4,4,1,4,4,1,5,5,2,2,4,3,4,3,3,4,4,4,4,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",2,1,1,0,12,15,27,50% Median,35,39,26,91,28,19,22,69,0,14,14,10,6,11,10,12
2024-10-19T09:20:32Z,Igen,3,3,5,2,3,5,5,5,5,5,Female,Ik,Highschool,University BA,Middle 40%,Naponta többször,5,5,4,5,5,5,5,5,5,5,5,5,2,3,5,5,2,4,4,4,4,5,5,4,5,4,5,5,4,4,4,4,3,2,5,5,5,5,5,4,5,5,2,3,3,6,2,2,3,3,4,4,3,3,4,3,3,3,3,4,4,3,2,4,2,4,3,4,3,2,4,3,2,3,2,3,2,4,4,3,3,2,2,3,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,3,3,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",3,3,3,4,3,3,3,3,3,3,4,4,3,4,3,4,3,4,5,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",4,1,1,0,12,15,27,50% Median,38,54,29,93,18,14,13,45,0,13,16,6,12,10,11,11
2024-10-19T10:04:37Z,Igen,3,5,5,5,4,5,3,4,6,5,Female,Gyógypedagógia-logopédia szakirány,Highschool,Highschool,Middle 40%,Hetente többször,1,4,4,4,3,3,4,3,5,2,3,3,1,1,2,2,2,2,4,4,4,4,3,5,5,4,4,5,4,4,4,4,5,4,5,3,5,5,4,4,4,5,5,5,4,4,4,4,5,4,3,5,4,4,4,5,4,2,4,4,4,2,4,4,4,4,3,3,3,4,4,5,4,5,5,3,4,4,2,5,5,4,4,4,4,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,6,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",2,2,2,2,1,1,1,1,5,5,3,3,1,1,1,1,1,4,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",3,1,1,0,12,12,24,25% Bottom,42,36,18,90,26,17,17,60,0,8,6,10,9,3,6,3
2024-10-19T10:18:03Z,Igen,4,6,6,6,6,7,6,6,7,5,Female,Gyógypedagógia,Highschool,University BA,Middle 40%,Havonta egyszer,1,3,1,4,2,3,4,2,4,2,2,3,2,4,3,4,4,5,5,4,2,2,5,3,2,1,5,4,3,4,4,4,3,1,5,4,4,4,5,4,3,4,6,7,6,5,5,7,6,6,6,5,7,7,5,7,2,3,3,3,4,1,2,3,3,3,3,4,3,3,5,4,3,3,3,3,2,4,3,3,3,2,3,3,3,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,4,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,1,2,2,1,2,4,4,2,2,2,3,2,2,2,4,2,1,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",2,1,1,0,12,15,27,50% Median,55,29,31,74,36,23,26,85,0,12,8,8,6,7,8,5
2024-10-19T10:58:52Z,Igen,4,5,5,5,5,6,5,5,6,2,Female,Emberi erőforrás tanácsadó MA,Highschool,Highschool,Middle 40%,Havonta egyszer,1,4,1,4,4,2,4,4,4,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,5,5,4,4,1,5,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,2,2,4,4,2,4,4,4,4,4,4,4,4,1,1,1,1,2,4,1,1,4,2,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,4,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,1,1,1,2,1,1,1,4,5,1,2,3,3,2,2,2,4,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",2,1,1,0,12,12,24,25% Bottom,44,30,21,81,25,16,16,57,0,6,6,9,5,8,8,3
2024-10-19T11:07:58Z,Igen,4,3,3,2,3,3,4,2,5,4,Female,Vezetés és szervezés,Highschool,Highschool,Middle 40%,Havonta kevesebb mint egyszer,2,4,3,4,2,4,4,4,5,4,4,2,2,1,1,1,2,1,2,4,4,1,2,4,1,2,4,4,3,2,4,4,4,2,2,4,4,2,5,4,2,5,4,6,4,3,4,4,4,5,6,2,5,6,5,3,4,2,4,2,5,2,4,4,3,5,3,4,2,4,4,2,5,4,5,2,2,2,1,2,4,4,4,3,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,7,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,2,4,4,2,1,2,5,5,4,4,2,2,2,4,2,4,4,2,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",4,1,1,0,12,12,24,25% Bottom,29,38,14,65,25,17,19,61,0,14,13,10,12,6,10,8
2024-10-19T11:42:53Z,Igen,2,6,6,6,7,5,5,5,6,5,Female,Kereskedelem és marketing,PhD,University MA,Middle 40%,Havonta kevesebb mint egyszer,2,3,3,5,3,4,5,4,5,2,4,4,3,3,1,1,2,3,5,4,4,4,4,5,4,4,3,5,2,5,5,4,5,3,5,5,5,4,3,3,3,4,5,6,7,5,4,6,6,6,6,5,6,6,5,5,3,2,4,2,2,2,4,4,4,5,3,3,3,2,2,4,4,4,4,2,2,2,3,3,3,3,3,2,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,5,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,4,5,4,2,2,3,2,4,4,4,2,4,4,3,4,3,5,2,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,21,17,38,25% Top,51,40,22,85,33,23,22,78,0,16,13,8,7,11,12,5
2024-10-19T11:49:47Z,Igen,5,4,5,2,4,6,5,5,6,2,Male,Tanár (angol-informatika),PhD,PhD,Middle 40%,Hetente egyszer,4,2,3,4,1,2,3,2,1,2,3,2,1,2,4,2,2,4,5,2,4,2,4,2,2,2,4,3,3,4,4,2,3,3,4,2,4,2,4,3,4,2,5,6,5,5,6,5,4,6,2,6,5,5,3,2,4,4,4,2,2,2,4,4,4,5,4,4,4,4,4,4,3,3,3,2,2,2,2,4,4,2,2,4,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",1,1,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,1,1,1,4,1,1,1,3,5,1,1,5,1,1,2,1,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,21,21,42,25% Top,39,27,22,63,32,18,15,65,0,10,8,8,3,7,4,3
2024-10-19T18:04:44Z,Igen,5,5,5,5,6,4,5,6,7,5,Female,Gyógypedagógia,University BA,Highschool,Middle 40%,Soha,2,4,1,4,3,4,4,4,3,2,3,3,4,4,4,5,5,4,5,5,4,4,4,5,4,3,4,5,3,4,5,4,4,3,4,4,4,4,5,3,4,5,6,6,6,4,6,7,4,5,6,3,6,5,7,5,3,3,5,3,3,2,4,4,5,5,4,5,5,4,5,5,1,4,5,4,2,4,3,3,3,3,3,2,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,3,3,4,1,3,4,2,2,4,2,1,4,3,3,3,2,3,3,4,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,15,12,27,50% Median,48,33,36,85,35,18,23,76,0,12,14,6,4,10,8,9
2024-10-19T18:31:05Z,Igen,3,5,5,3,3,7,6,4,6,6,Female,szociológia,Highschool,Highschool,Middle 40%,Hetente többször,4,3,3,4,4,4,4,5,5,4,2,4,3,3,4,4,2,5,5,5,4,5,4,5,3,1,5,4,3,5,4,4,4,4,3,4,4,4,3,3,3,4,6,6,5,5,5,5,6,5,4,7,6,6,5,6,3,2,3,3,4,4,4,2,4,3,3,2,4,5,3,4,2,2,2,2,2,2,2,2,2,3,3,2,2,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,4,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",2,2,2,2,2,4,4,5,2,3,1,1,3,3,3,3,3,4,3,3,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,12,12,24,25% Bottom,45,41,31,79,32,22,23,77,0,8,17,5,3,9,10,7
2024-10-19T18:38:41Z,Igen,2,6,6,6,6,4,5,5,6,4,Male,Tanárképző,Highschool,Highschool,Middle 40%,Havonta egyszer,3,4,4,4,3,4,4,3,4,3,2,5,3,3,4,5,3,4,5,4,4,4,3,5,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,3,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,2,2,3,4,4,2,4,2,2,2,3,4,2,4,4,2,4,4,4,4,4,2,4,4,4,4,3,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,6,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",3,3,3,3,3,4,3,3,3,4,2,2,4,4,4,3,3,3,4,2,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",2,1,1,0,12,12,24,25% Bottom,48,40,31,81,24,18,16,58,0,12,16,7,6,12,9,9
2024-10-19T19:00:13Z,Igen,3,6,2,2,2,6,2,2,6,2,Male,Gazmen,University MA,University MA,Middle 40%,Naponta többször,3,3,3,3,2,3,2,3,3,2,3,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"A kutatás azt vizsgálta, hogy mennyire hatékony egy egészséges táplálkozást előremozdító beavatkozás az idősek körében.",3,3,3,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",3,1,1,0,17,17,34,25% Top,30,30,26,63,18,12,12,42,0,12,15,6,9,9,9,9
2024-10-19T19:20:20Z,Igen,3,4,4,4,4,4,4,4,4,5,Female,Pszichológia,University BA,University BA,Middle 40%,Hetente egyszer,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,2,4,3,3,2,2,4,3,3,4,3,4,4,4,3,4,2,4,4,4,4,4,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,6,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",2,3,3,3,3,3,3,3,4,4,4,3,3,2,2,3,3,3,3,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",4,1,1,0,15,15,30,50% Median,37,31,22,66,24,16,16,56,0,11,15,8,11,7,9,9
2024-10-19T19:41:35Z,Igen,3,6,5,2,3,6,3,4,6,2,Female,Vegyész,Highschool,Highschool,Bottom 30%,Havonta egyszer,3,3,3,4,2,3,5,4,4,2,2,1,1,1,1,3,1,1,3,4,4,2,4,5,3,5,5,5,5,4,4,5,3,4,5,5,5,4,4,3,3,5,5,5,4,3,4,4,4,5,5,5,5,5,6,5,2,5,2,3,3,1,3,1,3,3,3,3,1,3,3,1,2,4,3,3,3,3,3,5,3,3,3,1,3,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,5,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",5,1,1,0,12,12,24,25% Bottom,37,32,15,88,25,19,21,65,0,6,9,10,15,3,3,3
2024-10-19T21:53:34Z,Igen,5,7,5,6,7,7,6,5,7,6,Female,osztatlan tanárképzés,University BA,Highschool,Middle 40%,Naponta,2,3,5,5,4,4,5,2,5,3,3,5,5,3,4,5,5,4,5,4,4,5,5,5,3,3,3,4,2,4,4,4,3,5,5,4,5,4,3,4,4,5,6,6,6,5,5,6,6,7,6,6,6,6,6,6,1,1,1,2,3,1,3,3,3,3,4,4,3,1,5,5,5,5,5,3,3,5,1,1,5,2,4,3,3,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",5,5,5,5,4,5,5,5,1,5,1,1,5,5,4,5,5,5,5,4,4,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,15,12,27,50% Median,56,44,35,84,34,25,24,83,0,20,24,6,3,14,15,13
2024-10-19T22:10:28Z,Igen,3,5,6,5,6,6,5,4,6,6,Female,Andragógia MA,University BA,University BA,Middle 40%,Havonta kevesebb mint egyszer,4,3,1,3,2,3,3,3,4,2,2,3,2,3,2,2,2,3,4,4,4,2,4,4,4,4,3,4,2,4,4,4,4,4,4,3,3,4,4,3,3,4,3,4,5,5,4,5,7,7,7,4,3,3,5,5,2,2,3,3,2,2,3,1,4,4,3,4,4,2,3,4,3,2,4,2,2,2,3,5,5,3,3,2,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,5,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,4,4,4,1,4,4,1,3,3,1,1,3,3,4,4,3,4,4,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",1,1,1,0,15,15,30,50% Median,49,30,22,75,26,25,16,67,0,16,14,6,3,10,11,10
2024-10-19T22:24:52Z,Igen,5,5,5,3,4,5,4,3,3,4,Male,Programtervező informatikus,University MA,University BA,Middle 40%,Hetente egyszer,3,2,2,3,2,4,4,3,3,3,3,4,2,3,3,4,4,3,3,3,4,3,3,2,4,3,3,3,3,3,2,2,2,2,4,3,3,3,2,3,3,3,4,5,4,4,5,4,4,4,5,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,"A kutatás azt vizsgálta, hogy a változókori táplálkozási szokások hogyan befolyásolják az egészségben eltöltött életévek számát.",3,3,4,"Nem, már az elején néhány kérdés után abbahagytam a pontos értelmezést.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 1 (ai yes, responsibility no) (Responses) - Form responses 1.csv",3,1,1,0,17,15,32,50% Median,36,33,25,59,26,17,14,57,0,12,15,6,9,9,9,9
